"filename", "language", "Java", "Markdown", "comment", "blank", "total"
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/duckdb/test/DuckDBQueryPartitioningBase.java", "Java", 77, 0, 0, 13, 90
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/duckdb/test/DuckDBQueryPartitioningDistinctTester.java", "Java", 37, 0, 0, 8, 45
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/duckdb/test/DuckDBQueryPartitioningGroupByTester.java", "Java", 44, 0, 0, 10, 54
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/duckdb/test/DuckDBQueryPartitioningHavingTester.java", "Java", 54, 0, 0, 10, 64
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/duckdb/test/DuckDBQueryPartitioningWhereTester.java", "Java", 37, 0, 0, 9, 46
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/OceanBaseErrors.java", "Java", -40, 0, 0, -7, -47
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/OceanBaseExpectedValueVisitor.java", "Java", -130, 0, 0, -26, -156
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/OceanBaseGlobalState.java", "Java", -13, 0, 0, -8, -21
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/OceanBaseOptions.java", "Java", -53, 0, 0, -13, -66
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/OceanBaseProvider.java", "Java", -150, 0, 0, -18, -168
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/OceanBaseSchema.java", "Java", -249, 0, -2, -42, -293
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/OceanBaseToStringVisitor.java", "Java", -279, 0, -1, -29, -309
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/OceanBaseUserCheckException.java", "Java", -7, 0, 0, -4, -11
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/OceanBaseVisitor.java", "Java", -87, 0, 0, -24, -111
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/README.md", "Markdown", 0, -30, 0, -6, -36
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/ast/OceanBaseAggregate.java", "Java", -18, 0, 0, -8, -26
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/ast/OceanBaseBinaryComparisonOperation.java", "Java", -107, 0, 0, -17, -124
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/ast/OceanBaseBinaryLogicalOperation.java", "Java", -95, 0, 0, -17, -112
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/ast/OceanBaseCastOperation.java", "Java", -25, 0, -1, -11, -37
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/ast/OceanBaseColumnName.java", "Java", -11, 0, 0, -7, -18
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/ast/OceanBaseColumnReference.java", "Java", -31, 0, 0, -12, -43
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/ast/OceanBaseComputableFunction.java", "Java", -232, 0, -14, -36, -282
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/ast/OceanBaseConstant.java", "Java", -511, 0, -2, -104, -617
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/ast/OceanBaseExists.java", "Java", -23, 0, 0, -8, -31
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/ast/OceanBaseExpression.java", "Java", -6, 0, 0, -4, -10
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/ast/OceanBaseInOperation.java", "Java", -46, 0, 0, -11, -57
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/ast/OceanBaseJoin.java", "Java", -7, 0, 0, -4, -11
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/ast/OceanBaseOrderByTerm.java", "Java", -26, 0, 0, -11, -37
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/ast/OceanBaseSelect.java", "Java", -45, 0, 0, -17, -62
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/ast/OceanBaseStringExpression.java", "Java", -16, 0, 0, -7, -23
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/ast/OceanBaseTableReference.java", "Java", -11, 0, 0, -7, -18
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/ast/OceanBaseText.java", "Java", -20, 0, 0, -7, -27
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/ast/OceanBaseUnaryPostfixOperation.java", "Java", -48, 0, 0, -11, -59
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/ast/OceanBaseUnaryPrefixOperation.java", "Java", -81, 0, 0, -14, -95
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/gen/OceanBaseAlterTable.java", "Java", -62, 0, 0, -13, -75
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/gen/OceanBaseDeleteGenerator.java", "Java", -43, 0, 0, -9, -52
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/gen/OceanBaseDropIndex.java", "Java", -23, 0, 0, -6, -29
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/gen/OceanBaseExpressionGenerator.java", "Java", -192, 0, 0, -21, -213
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/gen/OceanBaseHintGenerator.java", "Java", -113, 0, 0, -13, -126
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/gen/OceanBaseInsertGenerator.java", "Java", -96, 0, 0, -12, -108
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/gen/OceanBaseTableGenerator.java", "Java", -249, 0, -2, -25, -276
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/gen/OceanBaseTruncateTableGenerator.java", "Java", -13, 0, 0, -6, -19
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/gen/OceanBaseUpdateGenerator.java", "Java", -52, 0, 0, -10, -62
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/gen/datadef/OceanBaseIndexGenerator.java", "Java", -120, 0, 0, -15, -135
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/oracle/OceanBaseNoRECOracle.java", "Java", -192, 0, -14, -19, -225
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/oracle/OceanBasePivotedQuerySynthesisOracle.java", "Java", -145, 0, 0, -19, -164
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/oracle/OceanBaseTLPBase.java", "Java", -54, 0, 0, -10, -64
"/home/albert/Desktop/NUS/UROP/SQLancer/sqlancer/src/sqlancer/oceanbase/oracle/OceanBaseTLPWhereOracle.java", "Java", -36, 0, 0, -9, -45
"Total", "-", -1527, -30, 0, -245, -1802
